Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,41678,41961,39509,39511,141160,-0.045558856921999125,014100
2016-01-05,38659,39319,38188,38758,85967,-0.01905798385259805,014100
2016-01-06,38942,39696,38280,38758,75571,0.0,014100
2016-01-07,38470,40544,38470,38758,98983,0.0,014100
2016-01-08,38188,38565,36960,38096,83619,-0.017080344703029104,014100
2016-01-11,37907,38378,37151,37342,52304,-0.01979210415791688,014100
2016-01-12,37811,41112,37529,38945,304493,0.04292753467944932,014100
2016-01-13,39883,39883,38470,38758,82231,-0.004801643343176232,014100
2016-01-14,37998,39411,37621,39417,76212,0.017002941328241983,014100
2016-01-15,40168,40168,39037,39793,76931,0.009539031382398422,014100
2016-01-18,38660,39319,37999,38945,66359,-0.021310280702636186,014100
2016-01-19,39510,41490,39413,41020,310837,0.05328026704326616,014100
2016-01-20,40922,41204,38753,39134,109809,-0.04597757191613849,014100
2016-01-21,38847,40168,38378,39134,67549,0.0,014100
2016-01-22,39509,40733,39319,40265,88649,0.028900700158430048,014100
2016-01-25,40546,42338,40264,41020,136133,0.018750776108282574,014100
2016-01-26,40922,42053,40733,40925,109356,-0.0023159434422233005,014100
2016-01-27,41204,41204,39696,40548,80074,-0.009211973121563855,014100
2016-01-28,40263,40922,39980,40548,42267,0.0,014100
2016-01-29,40640,41863,40357,41208,115241,0.01627700503107432,014100
2016-02-01,41490,42149,40830,41020,87101,-0.004562220927975202,014100
2016-02-02,40830,41017,39509,39606,105045,-0.0344709897610922,014100
2016-02-03,38847,40263,38470,39793,90582,0.0047215068423975826,014100
2016-02-04,40263,41771,39038,41303,142207,0.03794637247757149,014100
2016-02-05,41395,41679,40734,41680,86943,0.009127666271215196,014100
2016-02-11,39981,40545,37340,37624,110486,-0.09731285988483684,014100
2016-02-12,36490,37244,33095,34137,170034,-0.09268020412502653,014100
2016-02-15,34512,36869,34512,36399,89399,0.06626241321733017,014100
2016-02-16,36397,36774,35642,36682,50317,0.007774938871947024,014100
2016-02-17,38378,40263,37811,38475,349453,0.048879559456954436,014100
2016-02-18,38943,39510,37717,37720,96865,-0.01962313190383369,014100
2016-02-19,38094,38281,37529,38190,34836,0.012460233297985068,014100
2016-02-22,38188,39883,37716,39417,82507,0.03212882953652785,014100
2016-02-23,39696,40073,37999,38286,38647,-0.028693203440140036,014100
2016-02-24,37906,38281,37150,37531,41728,-0.019720002089536615,014100
2016-02-25,37622,38660,37529,37531,35686,0.0,014100
2016-02-26,38661,39697,38471,38662,119685,0.030135088326983084,014100
2016-02-29,38753,39225,38566,38851,33696,0.004888521028399984,014100
2016-03-02,39320,39697,38661,39323,63877,0.012148979434248863,014100
2016-03-03,39509,39509,38753,39323,27970,0.0,014100
2016-03-04,39225,39602,38848,39606,30241,0.007196805940543616,014100
2016-03-07,39791,39884,37622,37624,154773,-0.05004292278947631,014100
2016-03-08,37907,37999,37433,38003,43052,0.010073357431426677,014100
2016-03-09,37999,38094,37340,37624,41935,-0.009972896876562332,014100
2016-03-10,37529,38094,37340,37531,42440,-0.002471826493727458,014100
2016-03-11,37717,37717,37150,37531,36479,0.0,014100
2016-03-14,37906,38378,37432,37624,132377,0.002477951560043712,014100
2016-03-15,37623,37907,36020,36399,109808,-0.03255900489049546,014100
2016-03-16,36492,36774,35643,35740,73776,-0.018104892991565702,014100
2016-03-17,35738,36586,35738,35740,63809,0.0,014100
2016-03-18,35829,36208,35642,35834,58258,0.002630106323447068,014100
2016-03-21,35830,36586,35830,35927,56995,0.0025953005525478634,014100
2016-03-22,36113,36209,35171,35740,84553,-0.005204999025802293,014100
2016-03-23,35830,36020,35266,35268,53860,-0.013206491326245073,014100
2016-03-24,35547,36019,35170,35551,59752,0.008024271294091001,014100
2016-03-25,35642,36019,35360,35645,49463,0.0026440887738741203,014100
2016-03-28,35737,35830,35171,35268,40355,-0.010576518445784777,014100
2016-03-29,35452,35641,35077,35455,50125,0.005302257003515942,014100
2016-03-30,35737,36868,35737,36023,97282,0.016020307431956038,014100
2016-03-31,36112,36301,35737,35834,44416,-0.005246647974904928,014100
2016-04-01,35927,36209,35643,35740,24370,-0.002623207010102102,014100
2016-04-04,35548,36302,35078,36023,62578,0.00791829882484607,014100
2016-04-05,36396,36773,35360,36306,118563,0.007856091941259802,014100
2016-04-06,36113,36209,35548,35740,52670,-0.0155897096898584,014100
2016-04-07,35830,36112,34417,34702,99315,-0.029043088975937326,014100
