Date,Open,High,Low,Close,Volume,Change,Code
2019-12-10,4160,4328,2958,3111,27966743,,124560
2019-12-11,3035,3610,2902,3060,33576196,-0.016393442622950838,124560
2019-12-12,3274,3472,3029,3096,18318174,0.0117647058823529,124560
2019-12-13,3101,3182,3004,3025,4056110,-0.022932816537467704,124560
2019-12-16,3024,3085,2856,2898,2609681,-0.04198347107438016,124560
2019-12-17,2902,3050,2861,2923,3156622,0.008626639061421582,124560
2019-12-18,2989,3182,2922,2994,6805121,0.024290112897707772,124560
2019-12-19,3096,3131,2892,2918,2649704,-0.025384101536406134,124560
2019-12-20,2907,2922,2754,2760,1852704,-0.054146675805346156,124560
2019-12-23,2734,2749,2591,2592,1260594,-0.060869565217391286,124560
2019-12-24,2602,2698,2556,2612,1813553,0.007716049382715973,124560
2019-12-26,2749,2872,2612,2628,1760455,0.006125574272588086,124560
2019-12-27,2637,2688,2612,2653,1190537,0.009512937595129278,124560
2019-12-30,2642,2658,2581,2602,681135,-0.019223520542781758,124560
2020-01-02,2602,2627,2571,2623,432786,0.008070714834742532,124560
2020-01-03,2632,2648,2591,2638,878054,0.005718642775447869,124560
2020-01-06,2637,2693,2576,2587,1057909,-0.019332827899924188,124560
2020-01-07,2602,2607,2523,2541,717765,-0.0177812137611133,124560
2020-01-08,2525,2525,2322,2322,843987,-0.08618654073199528,124560
2020-01-09,2367,2413,2367,2376,353410,0.023255813953488413,124560
2020-01-10,2383,2462,2378,2409,579545,0.01388888888888884,124560
2020-01-13,2408,2451,2395,2424,290966,0.0062266500622665255,124560
2020-01-14,2444,2444,2383,2388,285937,-0.014851485148514865,124560
2020-01-15,2383,2482,2367,2444,568059,0.02345058626465657,124560
2020-01-16,2451,2469,2375,2383,330108,-0.024959083469721755,124560
2020-01-17,2398,2431,2367,2414,368352,0.013008812421317684,124560
2020-01-20,2393,2426,2373,2376,234546,-0.0157415078707539,124560
2020-01-21,2367,2423,2322,2322,299232,-0.022727272727272707,124560
2020-01-22,2342,2342,2294,2320,280429,-0.0008613264427217437,124560
2020-01-23,2324,2339,2296,2297,205915,-0.00991379310344831,124560
2020-01-28,2189,2215,2087,2106,735268,-0.08315193730953419,124560
2020-01-29,2136,2146,2090,2103,241753,-0.0014245014245014564,124560
2020-01-30,2100,2136,1986,1986,450662,-0.05563480741797433,124560
2020-01-31,2001,2029,1899,1899,467454,-0.04380664652567978,124560
2020-02-03,1896,1922,1815,1915,444580,0.008425487098472795,124560
2020-02-04,1907,1970,1904,1943,225984,0.014621409921671047,124560
2020-02-05,1955,1983,1945,1961,149594,0.009264024704065843,124560
2020-02-06,1970,2014,1960,1996,252497,0.017848036715961246,124560
2020-02-07,1996,2011,1965,1973,115044,-0.011523046092184352,124560
2020-02-10,1973,1980,1912,1940,206580,-0.016725798276735926,124560
2020-02-11,1942,1970,1932,1940,139273,0.0,124560
2020-02-12,1942,2520,1935,2521,13148993,0.2994845360824743,124560
2020-02-13,2637,2948,2500,2607,24930937,0.03411344704482344,124560
2020-02-14,2648,2795,2518,2694,12360528,0.03337169159953968,124560
2020-02-17,2653,3116,2571,2954,27000091,0.09651076466221231,124560
2020-02-18,2912,3197,2897,3004,9205634,0.016926201760324888,124560
2020-02-19,3029,3116,2953,2954,4452343,-0.01664447403462055,124560
2020-02-20,2938,3045,2795,2826,2348036,-0.043331076506431976,124560
2020-02-21,2785,3304,2749,2994,13807528,0.05944798301486198,124560
2020-02-24,3080,3498,2912,2913,22002579,-0.027054108216432837,124560
2020-02-25,2816,2836,2510,2572,3569342,-0.11706144867833845,124560
2020-02-26,2571,2724,2429,2444,3496438,-0.04976671850699843,124560
2020-02-27,2444,2566,2217,2258,1853238,-0.0761047463175123,124560
2020-02-28,2189,2248,2062,2103,1012690,-0.06864481842338355,124560
2020-03-02,2103,2171,2047,2139,621174,0.017118402282453538,124560
2020-03-03,2161,2418,2146,2342,3498954,0.0949041608228145,124560
2020-03-04,2299,2477,2291,2335,1672639,-0.002988898377455196,124560
2020-03-05,2355,2423,2253,2286,685198,-0.020985010706638163,124560
2020-03-06,2245,2314,2187,2197,439373,-0.03893263342082243,124560
