Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2019-08-23,608.98,2,-3.27,-0.0053,606.28,612.63,605.93,706441336,3806195546938,211789012084086.0
2019-08-26,582.91,2,-26.07,-0.0428,594.25,598.08,582.77,711378671,3917963814228,202842694120796.0
2019-08-27,588.32,1,5.41,0.0093,592.38,596.43,587.42,651146613,3241330547057,204893443109570.0
2019-08-28,602.9,1,14.58,0.0248,590.67,602.9,590.36,698491116,3908017106616,209884833126731.0
2019-08-29,599.57,2,-3.33,-0.0055,604.19,605.39,595.26,681486558,3605905577977,208866574935509.0
2019-08-30,610.55,1,10.98,0.0183,607.14,611.11,606.65,787576090,3705439647747,212772631897591.0
2019-09-02,619.81,1,9.26,0.0152,609.46,619.9,608.97,683774686,3577065689618,216055268206340.0
2019-09-03,620.02,1,0.21,0.0003,619.86,623.34,619.28,777379804,3728694223690,216093197893145.0
2019-09-04,629.31,1,9.29,0.015,619.61,629.31,619.46,792568398,3955113050918,219361174674080.0
2019-09-05,632.99,1,3.68,0.0058,633.19,634.96,631.38,948696015,5023655216351,221496777139205.0
2019-09-06,631.15,2,-1.84,-0.0029,637.33,637.33,630.6,882307022,4481747586236,220838794009387.0
2019-09-09,625.77,2,-5.38,-0.0085,633.61,634.3,625.28,709696093,3850357999061,219019398786224.0
2019-09-10,623.25,2,-2.52,-0.004,627.77,628.81,621.95,830373283,3762025354693,218172410796504.0
2019-09-11,630.37,1,7.12,0.0113999999999999,625.81,632.42,624.78,718202237,3720938578364,220787040467794.0
2019-09-16,638.59,1,8.22,0.013,634.67,638.59,630.16,622054824,3220465928060,223602964046458.0
2019-09-17,644.28,1,5.69,0.0089,637.1,646.05,636.0,823507478,4139544485812,225609051150302.0
2019-09-18,645.12,1,0.84,0.0013,646.25,648.95,644.32,909109347,4459121075228,226017141265775.0
2019-09-19,645.71,1,0.59,0.0009,646.83,651.45,643.0,867284167,4008539192546,226266025048850.0
2019-09-20,649.07,1,3.36,0.0052,647.5,650.03,645.91,844700719,4340363378878,227801893193165.0
2019-09-23,645.01,2,-4.06,-0.0063,648.81,649.22,644.39,747643998,3397867496267,226423545060383.0
2019-09-24,641.85,2,-3.16,-0.0049,643.45,646.6,641.17,778008050,3765461126040,225371212491872.0
2019-09-25,626.76,2,-15.09,-0.0235,641.08,641.23,626.02,987731264,4561734326663,220152599211948.0
2019-09-26,628.42,1,1.66,0.0026,632.31,635.64,622.55,838492593,4566644471714,220728153788628.0
2019-09-27,626.93,2,-1.49,-0.0024,628.41,628.41,623.32,724108625,3402629379822,220226431579822.0
2019-09-30,621.76,2,-5.17,-0.0081999999999999,625.69,627.3,615.64,745973380,3606633471657,218426090721906.0
2019-10-01,632.1,1,10.34,0.0166,623.7,632.12,621.76,875336334,4374428925022,222117887908451.0
2019-10-02,624.51,2,-7.59,-0.012,627.75,630.62,624.47,1252778506,4524334853147,219465800160828.0
2019-10-04,621.84,2,-2.67,-0.0043,623.08,627.15,619.53,792984550,4033259788597,218535335892240.0
2019-10-07,627.21,1,5.37,0.0086,625.25,627.82,622.45,753054161,4811783564400,220387804400524.0
2019-10-08,635.41,1,8.2,0.0131,628.03,635.94,624.92,864368705,6110522317562,223300696347799.0
2019-10-10,634.73,2,-0.68,-0.0011,633.96,635.85,630.59,715225988,4376728738244,223036537137259.0
2019-10-11,632.95,2,-1.78,-0.0028,638.22,638.49,632.92,767474370,4681884179305,222444691940169.0
2019-10-14,641.46,1,8.51,0.0134,638.65,643.41,637.69,681422756,4037155024696,225736599169810.0
2019-10-15,646.8,1,5.34,0.0083,641.51,647.4,641.49,737772872,4121168218779,227629916977590.0
2019-10-16,651.96,1,5.16,0.008,650.61,652.73,649.88,860252569,4633299833111,229431185552449.0
2019-10-17,649.29,2,-2.67,-0.0040999999999999,653.08,654.67,646.61,1042682866,5194384471385,228674544040349.0
2019-10-18,646.69,2,-2.6,-0.004,651.55,651.97,645.59,866092933,4760597539519,227454259231187.0
2019-10-21,649.18,1,2.49,0.0039,646.79,649.18,645.35,767921115,4694497434238,228312444370258.0
2019-10-22,655.91,1,6.73,0.0104,653.17,660.35,651.1,883770949,6333997484232,230791758834899.0
2019-10-23,658.98,1,3.07,0.0046999999999999,656.88,660.38,654.78,1033677815,6307183955711,231862915530164.0
2019-10-24,658.75,2,-0.23,-0.0003,658.53,662.27,647.53,1073219785,7963560083764,231876860432554.0
2019-10-25,652.37,2,-6.38,-0.0097,657.6,658.77,651.29,1009206412,7007192225884,229730534434466.0
2019-10-28,652.42,1,0.05,0.0001,655.05,657.29,651.95,933703160,6476201719453,229792981455510.0
2019-10-29,658.3,1,5.88,0.009,656.85,658.76,653.83,954715557,6534640743936,231933741165663.0
2019-10-30,655.04,2,-3.26,-0.005,660.6,660.6,654.15,892700183,5813807629476,230810077691786.0
2019-10-31,658.52,1,3.48,0.0053,658.45,661.65,656.96,892492409,5241227668046,232231894758796.0
2019-11-01,662.34,1,3.82,0.0058,658.16,662.34,656.13,820171960,4734490574657,233606028149201.0
2019-11-04,668.45,1,6.11,0.0092,667.2,669.66,665.63,921194123,4731445508040,235777038270106.0
2019-11-05,672.18,1,3.73,0.0056,669.47,672.18,666.0,987479965,6221553991449,237194145218387.0
2019-11-06,669.68,2,-2.5,-0.0037,672.12,673.86,669.25,1091285897,6061616775367,236277253693209.0
2019-11-07,666.15,2,-3.53,-0.0053,668.73,669.57,663.7,1026100144,5679533394144,235693338116395.0
2019-11-08,664.6,2,-1.55,-0.0023,669.34,670.59,662.46,952988845,4475519931633,235295732464099.0
2019-11-11,661.37,2,-3.23,-0.0049,666.13,666.13,658.7,922613294,4160073858555,234286919438724.0
2019-11-12,665.14,1,3.77,0.0056999999999999,662.11,665.86,661.42,1081150643,4618378952911,235619187912989.0
2019-11-13,661.85,2,-3.29,-0.0049,665.37,665.48,659.95,1363966104,4829468954620,234500283907913.0
2019-11-14,663.31,1,1.46,0.0022,663.25,666.05,659.21,1359616417,5251760314812,235158204574983.0
2019-11-15,668.51,1,5.2,0.0078,662.87,668.54,660.64,1107075108,5124025379951,237163556746131.0
2019-11-18,669.34,1,0.83,0.0012,670.07,671.09,666.82,1086953751,5401260327604,237591190482029.0
2019-11-19,662.53,2,-6.81,-0.0102,669.11,669.24,662.24,1156557400,5280502776301,235179760942236.0
2019-11-20,649.87,2,-12.66,-0.0191,661.45,663.76,648.82,1289204747,5928634361236,230847032261264.0
2019-11-21,635.99,2,-13.88,-0.0214,650.56,651.23,634.29,1051934240,5025589607923,226030655427824.0
2019-11-22,633.92,2,-2.07,-0.0033,637.99,640.77,629.74,1053044808,5162173373470,225644236961763.0
2019-11-25,647.4,1,13.48,0.0213,639.5,647.41,639.5,826788539,4086008502225,230500423530390.0
2019-11-26,651.59,1,4.19,0.0065,650.79,653.54,649.78,868850404,5091667170718,232218230848022.0
2019-11-27,647.39,2,-4.2,-0.0064,653.74,653.87,646.89,859365268,5153173452390,231384396667132.0
2019-11-28,640.18,2,-7.21,-0.0111,646.27,649.37,640.18,882465675,4265274491306,228908690676662.0
2019-11-29,632.99,2,-7.19,-0.0112,641.72,643.27,631.4,940624909,4319179702527,226930389499064.0
2019-12-02,634.5,1,1.51,0.0024,635.58,638.35,632.22,845648626,3811687139821,227301561927990.0
2019-12-03,629.58,2,-4.92,-0.0078,630.07,632.01,627.0,868945247,4117052572313,225664363880845.0
2019-12-04,625.27,2,-4.31,-0.0068,626.06,630.45,622.67,928166942,3828566664827,224147875661267.0
2019-12-05,617.6,2,-7.67,-0.0123,629.49,629.6,613.77,901705508,4682213345378,221358411691637.0
2019-12-06,628.1,1,10.5,0.017,619.48,628.11,619.48,726660329,4098402463336,225209549673349.0
2019-12-09,627.86,2,-0.24,-0.0004,630.6,630.63,625.59,778729886,4226425976737,225159097723253.0
2019-12-10,627.11,2,-0.75,-0.0012,627.62,627.76,623.54,763025394,3950678325328,225002396244804.0
2019-12-11,629.13,1,2.02,0.0032,627.26,630.6,626.57,817888278,3952346344697,225900417038854.0
2019-12-12,636.94,1,7.81,0.0124,632.29,638.92,631.25,941202174,4498908804218,228754293952703.0
2019-12-13,643.45,1,6.51,0.0102,643.34,645.73,641.87,913750547,4290512961784,231121252745390.0
2019-12-16,644.44,1,0.99,0.0015,644.91,646.56,643.24,794175485,3748611659928,231552540646795.0
2019-12-17,650.58,1,6.14,0.0095,646.8,650.58,646.04,851063934,4486599257941,233969648834926.0
2019-12-18,648.95,2,-1.63,-0.0025,650.87,651.71,647.73,882121524,4328545825601,233518136077077.0
2019-12-19,647.85,2,-1.1,-0.0017,650.3,653.65,645.11,808153790,3734443972598,233553667866613.0
2019-12-20,649.73,1,1.88,0.0029,650.19,651.2,647.9,944573044,4198107649046,234817288488122.0
2019-12-23,647.62,2,-2.11,-0.0032,651.77,652.81,646.68,725861836,3968732238058,234058374740461.0
2019-12-24,638.91,2,-8.71,-0.0134,648.71,648.71,638.74,763092114,3572405768036,231075710418008.0
2019-12-26,652.07,1,13.16,0.0206,640.77,652.09,640.2,921877734,4352931501885,235647597350004.0
2019-12-27,661.24,1,9.17,0.0141,652.6,661.59,652.17,807711662,4312635345158,238198875786701.0
2019-12-30,669.83,1,8.59,0.013,662.06,669.83,661.62,789329743,3799412603271,241350997492726.0
2020-01-02,674.02,1,4.19,0.0063,672.53,674.3,666.62,783730760,4476504857524,242768147795532.0
2020-01-03,669.93,2,-4.09,-0.0060999999999999,677.57,679.37,668.1,903858876,5540086126762,241357675885325.0
2020-01-06,655.31,2,-14.62,-0.0218,660.08,663.1,653.61,884278619,4961872077526,236177411592074.0
2020-01-07,663.44,1,8.13,0.0124,660.87,664.21,659.18,970306788,5302183281958,239161960485498.0
2020-01-08,640.94,2,-22.5,-0.0339,657.24,658.14,637.43,1379708008,7034355004943,231058476164510.0
2020-01-09,666.09,1,25.15,0.0392,657.01,666.09,656.25,980618698,5261765806520,240120847246063.0
2020-01-10,673.03,1,6.94,0.0104,668.79,673.03,665.92,837389583,4913661593203,242702877200386.0
2020-01-13,679.22,1,6.19,0.0092,673.76,679.22,673.23,894402015,4843152895175,245066837935631.0
2020-01-14,678.71,2,-0.51,-0.0008,682.14,685.88,676.78,897262055,5205779468611,244889130461349.0
2020-01-15,679.16,1,0.45,0.0007,678.83,681.39,676.91,908209030,4233510087479,245115557824536.0
2020-01-16,686.52,1,7.36,0.0108,679.67,686.52,679.49,880290516,5239369411283,247712207619104.0
2020-01-17,688.41,1,1.89,0.0028,689.73,690.61,686.68,1028709944,5544314335430,248533214454011.0
2020-01-20,683.47,2,-4.94,-0.0072,690.85,691.17,682.48,1019250129,5916227176847,246894427722961.0
2020-01-21,676.52,2,-6.95,-0.0102,683.82,685.89,675.48,1032065677,5569469276494,244458961690645.0
2020-01-22,688.25,1,11.73,0.0173,677.05,688.28,677.05,1012722625,4631042812298,248680112428119.0
2020-01-23,685.57,2,-2.68,-0.0039,685.94,687.71,683.52,957782058,5009218101843,247897515122218.0
2020-01-28,664.7,2,-20.87,-0.0304,660.79,668.22,658.78,1161215976,6991101823659,240463052434010.0
2020-01-29,670.18,1,5.48,0.0081999999999999,671.08,671.98,664.09,1056865386,5573599516899,242425934306568.0
2020-01-30,656.39,2,-13.79,-0.0206,670.65,673.17,652.42,1213886224,6228414001644,237472764148828.0
2020-01-31,642.48,2,-13.91,-0.0212,660.98,664.77,641.57,1343602255,6458896895510,232461525068773.0
2020-02-03,646.85,1,4.37,0.0068,631.82,648.34,627.65,1193311562,6081593041160,234039520722233.0
2020-02-04,661.24,1,14.39,0.0222,650.72,661.24,649.22,938254924,5073960091488,239254407386027.0
2020-02-05,661.32,1,0.08,0.0001,666.74,668.91,658.03,991276604,5266753341740,239361588048135.0
2020-02-06,672.69,1,11.37,0.0172,665.94,672.69,665.88,946334024,4609410422953,243440170558289.0
2020-02-07,672.63,2,-0.06,-0.0001,673.11,674.03,667.93,1024735295,5232691970056,243475160024523.0
2020-02-10,676.07,1,3.44,0.0051,669.53,676.08,668.1,979098232,4829779418425,244756201921369.0
2020-02-11,682.34,1,6.27,0.0093,678.97,682.34,678.43,1167070785,5516294922133,247131855300206.0
2020-02-12,686.59,1,4.25,0.0062,683.26,686.79,680.26,1333842814,6045972742596,248735276118634.0
2020-02-13,687.61,1,1.02,0.0015,689.54,691.43,681.77,1345100386,6993822271358,249058921341075.0
2020-02-14,688.91,1,1.3,0.0019,687.23,692.0,685.67,1499191417,7351634149471,249470581193694.0
2020-02-17,692.59,1,3.68,0.0053,690.35,692.64,686.73,1524917678,6524735802533,250776122607491.0
2020-02-18,682.92,2,-9.67,-0.0139999999999999,691.42,692.52,681.44,1781024489,7509559701628,247300825929936.0
2020-02-19,684.78,1,1.86,0.0027,686.89,688.11,673.64,1604888015,7629860887603,247969809714929.0
2020-02-20,681.66,2,-3.12,-0.0046,687.65,688.51,677.99,1464809296,8799125908971,246963573454710.0
2020-02-21,667.99,2,-13.67,-0.0200999999999999,673.57,680.28,667.47,1427547789,8134693336716,242180852576083.0
2020-02-24,639.29,2,-28.7,-0.043,653.4,656.31,639.22,1476932932,8178363148054,231858846358029.0
2020-02-25,656.95,1,17.66,0.0276,639.28,656.96,633.65,1212527284,6189111196201,238230648416244.0
2020-02-26,654.63,2,-2.32,-0.0034999999999999,644.02,658.29,642.98,1137059053,6137280607060,237411187960495.0
2020-02-27,638.17,2,-16.46,-0.0250999999999999,654.61,660.89,634.79,1231802620,7715985421182,231512753527037.0
2020-02-28,610.73,2,-27.44,-0.043,626.36,631.25,608.38,1389631587,8020425755643,221971810594185.0
2020-03-02,627.66,1,16.93,0.0277,617.88,627.71,607.32,1186854779,6153922071526,228073910340194.0
2020-03-03,626.82,2,-0.84,-0.0013,641.65,641.77,626.71,1232865263,6053621553612,227876485133828.0
2020-03-04,641.73,1,14.91,0.0237999999999999,623.75,641.73,623.55,1097676285,5659995987956,233919307962997.0
2020-03-05,650.19,1,8.46,0.0132,647.75,650.81,643.97,1077679803,6397649942101,237065256511816.0
2020-03-06,642.72,2,-7.47,-0.0115,642.33,647.83,637.2,1113502073,7238871927898,234780562644888.0
2020-03-09,614.6,2,-28.12,-0.0438,631.13,632.52,614.58,1317498376,8683416599387,224592596545367.0
2020-03-10,619.97,1,5.37,0.0087,606.89,619.98,604.51,1431027674,9633330697362,226525539356804.0
2020-03-11,595.61,2,-24.36,-0.0393,621.12,622.07,591.38,1570650509,8354953879364,217679145366129.0
2020-03-12,563.49,2,-32.12,-0.0538999999999999,589.2,594.32,555.47,1639528781,8049548012064,206048862292365.0
2020-03-13,524.0,2,-39.49,-0.0701,536.62,540.3,487.07,1522369149,8152013079708,191628164131520.0
2020-03-16,504.51,2,-19.49,-0.0372,538.68,541.87,504.51,1201664860,7219385680887,184690203595051.0
2020-03-17,514.73,1,10.22,0.0203,488.02,518.72,483.51,1367413984,7993286249998,188460556731288.0
2020-03-18,485.14,2,-29.59,-0.0575,520.79,526.1,485.14,1322271650,7410179195828,177738871903080.0
2020-03-19,428.35,2,-56.79,-0.1171,501.59,502.12,419.55,1646248394,8575181050654,157026545958875.0
2020-03-20,467.75,1,39.4,0.092,443.88,467.75,435.11,1243149958,6503974031895,171351187321883.0
2020-03-23,443.76,2,-23.99,-0.0513,443.51,455.97,435.81,1086690070,6163699189650,162563926645787.0
2020-03-24,480.4,1,36.64,0.0825999999999999,457.21,480.4,454.24,1143642267,6742315364863,175921670307867.0
2020-03-25,505.68,1,25.28,0.0526,496.32,506.43,488.98,1441082091,9686607773242,185244161322073.0
2020-03-26,516.61,1,10.93,0.0216,506.51,533.33,501.82,1649355882,11902864582657,189294134771057.0
2020-03-27,522.83,1,6.22,0.012,535.94,540.04,502.48,1979703657,14845252012307,191551905037994.0
2020-03-30,542.11,1,19.28,0.0369,513.13,542.12,511.47,1431987410,9610628410137,198576610761497.0
2020-03-31,569.07,1,26.96,0.0496999999999999,551.48,569.07,551.25,1865421932,13672046430924,208277587033144.0
2020-04-01,551.84,2,-17.23,-0.0302999999999999,568.88,579.76,551.3,1897096897,13461988721235,202131521987384.0
2020-04-02,567.7,1,15.86,0.0287,555.4,567.7,542.75,1680263293,10992105086350,207901417119792.0
2020-04-03,573.01,1,5.31,0.0093999999999999,571.29,576.27,564.02,1374770725,9453490282824,209882652288378.0
2020-04-06,597.21,1,24.2,0.0421999999999999,579.25,597.21,577.83,1526019932,9876607425043,218761437654472.0
2020-04-07,606.9,1,9.69,0.0162,606.21,606.9,593.22,2108624329,13276333571182,222382947974652.0
2020-04-08,607.37,1,0.47,0.0008,604.46,615.32,599.3,2362934605,12763686140658,222708420453819.0
2020-04-09,615.95,1,8.58,0.0141,616.67,618.37,610.66,1810580436,9552047659184,225817399796490.0
2020-04-10,611.26,2,-4.69,-0.0076,617.75,618.08,593.01,2001744917,10153608127697,224262545585950.0
2020-04-13,596.71,2,-14.55,-0.0237999999999999,609.94,611.06,596.71,2010346095,10096969133134,218902486182504.0
2020-04-14,610.29,1,13.58,0.0227999999999999,605.14,611.36,602.05,1600520940,8357337654927,223912578480156.0
2020-04-16,623.43,1,13.14,0.0215,606.69,623.59,603.15,1368160094,8217243456587,228844401093106.0
2020-04-17,634.79,1,11.36,0.0182,631.34,634.79,628.05,1640016902,9115282488580,233023373736427.0
2020-04-20,637.82,1,3.03,0.0048,635.71,643.05,634.2,1571067027,9532297331852,234188826361793.0
2020-04-21,628.77,2,-9.05,-0.0141999999999999,634.76,641.07,602.05,2164007881,12731402753334,230989350667137.0
2020-04-22,635.16,1,6.39,0.0102,618.95,635.31,616.88,1459274525,9185269344820,233065200930142.0
2020-04-23,643.79,1,8.63,0.0136,640.13,645.54,637.33,1659299238,10091678257927,236376134230907.0
2020-04-24,632.96,2,-10.83,-0.0168,640.19,645.22,629.12,1781069738,8847938332134,233087533911480.0
2020-04-27,646.86,1,13.9,0.022,638.9,647.11,638.58,1718845651,7697761067172,238021426354776.0
2020-04-28,644.93,2,-1.93,-0.003,649.46,651.39,638.69,1770727311,8179500497782,237324919684448.0
2020-04-29,645.18,1,0.25,0.0004,646.33,648.42,644.06,1686253660,7967208238399,237464993001678.0
2020-05-04,641.91,2,-3.27,-0.0051,637.0,648.57,635.16,1279273919,6695809690676,236245972556141.0
2020-05-06,658.4,1,16.49,0.0256999999999999,650.15,658.4,647.52,1506803206,8491492820293,242298856631906.0
2020-05-07,668.17,1,9.77,0.0148,659.45,669.03,658.93,1744936974,8831807027077,245929086568090.0
2020-05-08,682.3,1,14.13,0.0210999999999999,674.01,682.94,673.52,1683945287,9622021002854,251162127963181.0
2020-05-11,685.04,1,2.74,0.004,686.81,690.34,676.6,1538941850,10447899824259,252116820247388.0
2020-05-12,684.21,2,-0.83,-0.0012,687.48,688.37,673.66,1486569858,10034743488977,251887582457666.0
2020-05-13,691.53,1,7.32,0.0107,676.53,691.57,676.24,1510721806,9717013004508,253969090468104.0
2020-05-14,690.57,2,-0.96,-0.0014,687.92,693.68,684.33,1572689405,13051237743745,253699212433587.0
2020-05-15,691.93,1,1.36,0.002,695.8,696.91,686.23,1360015022,12394013972883,254601166225382.0
2020-05-18,690.85,2,-1.08,-0.0016,695.17,695.9,688.88,1470278618,10497458554156,254241536040340.0
2020-05-19,696.36,1,5.51,0.008,696.01,696.39,687.67,1819084997,11873294254513,256361306366522.0
2020-05-20,708.76,1,12.4,0.0178,697.15,709.16,697.09,2068645159,10475840387551,260722663361861.0
2020-05-21,716.02,1,7.26,0.0102,714.33,716.72,711.71,1993800798,11336859865421,263378591314049.0
2020-05-22,708.58,2,-7.44,-0.0104,717.78,719.15,702.5,1696053428,10791248591617,260660795756584.0
2020-05-25,719.89,1,11.31,0.016,712.88,719.89,708.6,1603666460,9460186140297,264794260868980.0
2020-05-26,729.11,1,9.22,0.0128,723.28,729.16,718.81,1554767947,10344399180723,268197171928379.0
2020-05-27,724.59,2,-4.52,-0.0062,728.26,730.41,722.04,1571385984,10577662065220,266629833314572.0
2020-05-28,708.75,2,-15.84,-0.0219,728.76,728.8,695.3,2097276801,11912397616368,260829222541212.0
2020-05-29,713.68,1,4.93,0.0069999999999999,706.16,714.51,700.84,1472678588,8503015269715,262489491150160.0
2020-06-01,735.72,1,22.04,0.0308999999999999,716.96,735.72,716.83,1275399532,10325550072820,270574394489720.0
2020-06-02,743.58,1,7.86,0.0107,737.67,743.7,735.06,1464961256,10733016778350,274253647791854.0
2020-06-03,737.66,2,-5.92,-0.008,749.49,750.14,734.63,1482743643,11559145518301,272084302185968.0
2020-06-04,742.37,1,4.71,0.0064,742.87,744.36,733.91,1305965359,9774409088927,273828409346018.0
2020-06-05,749.31,1,6.94,0.0093,743.65,749.75,739.52,1125022729,8656169341319,276027410148199.0
2020-06-08,753.04,1,3.73,0.005,754.12,754.32,747.37,1325593883,9120474445961,277963922903614.0
2020-06-09,753.82,1,0.78,0.001,756.02,756.45,746.56,1532566129,10343145794014,278254924581486.0
2020-06-10,758.62,1,4.8,0.0064,754.3,759.48,752.29,1577271882,12213263402340,280250042281570.0
2020-06-11,757.06,2,-1.56,-0.0021,760.07,766.96,752.04,1452105458,13508483238328,279711253374558.0
2020-06-12,746.06,2,-11.0,-0.0144999999999999,722.91,747.37,722.81,1324399825,11700600066952,275693170627774.0
2020-06-15,693.15,2,-52.91,-0.0709,745.6,747.21,693.15,1470732690,12260630750648,256105100809004.0
2020-06-16,735.38,1,42.23,0.0608999999999999,716.6,735.74,714.14,1320202220,10669159163167,270837275164427.0
2020-06-17,735.4,1,0.02,0.0,731.91,743.11,717.68,1408467690,10425319275124,271270293628374.0
2020-06-18,737.33,1,1.93,0.0026,738.11,743.12,732.92,1243956090,10605932236459,272153590832893.0
2020-06-19,742.03,1,4.7,0.0064,743.35,743.94,732.55,1529200115,12365576841701,274440983987982.0
2020-06-22,751.64,1,9.61,0.013,742.98,752.98,741.78,1336686240,10511545117287,278063201264343.0
2020-06-23,753.23,1,1.59,0.0021,758.61,761.37,744.26,1584472642,11682636855356,279155470931867.0
2020-06-24,759.5,1,6.27,0.0083,758.15,765.21,755.12,1333491336,11763015571337,281450477660148.0
2020-06-25,750.36,2,-9.14,-0.012,749.81,757.23,745.98,1362068902,11212779391026,277965658495348.0
2020-06-26,750.58,1,0.22,0.0003,758.62,758.62,742.57,1522033594,11787915491304,278144001033545.0
2020-06-29,734.69,2,-15.89,-0.0212,743.88,747.3,732.86,1347220000,9278719446789,272137619942336.0
2020-06-30,737.97,1,3.28,0.0045,744.54,744.54,731.76,1638598248,10528654854717,273285565080667.0
2020-07-01,727.58,2,-10.39,-0.0141,743.53,744.03,726.36,1184777323,8563272653656,269662310956897.0
2020-07-02,742.55,1,14.97,0.0206,732.94,742.55,732.09,1155544385,7539546908279,275201178190719.0
2020-07-03,752.18,1,9.63,0.013,746.13,752.22,741.11,1285378847,10147594270901,279224713694335.0
2020-07-06,759.9,1,7.72,0.0103,754.74,759.93,750.43,1142167783,8304840999364,282228831199949.0
2020-07-07,759.16,2,-0.74,-0.001,763.4,764.46,755.44,1290021016,10083403656699,282597936055501.0
2020-07-08,765.96,1,6.8,0.009,761.19,765.96,758.38,1306346231,10447531664480,283626666703050.0
2020-07-09,772.9,1,6.94,0.0091,770.46,774.5,769.31,1465602850,10387777888447,286265524654509.0
2020-07-10,772.81,2,-0.09,-0.0001,773.75,775.99,766.51,1332284345,12857389818389,286443593282677.0
2020-07-13,781.19,1,8.38,0.0108,777.92,781.19,773.08,1395977765,10852689014357,289955018660195.0
2020-07-14,778.39,2,-2.8,-0.0036,776.19,782.7,775.29,1635618753,12279852723326,289138577379961.0
2020-07-15,781.29,1,2.9,0.0037,783.14,783.29,775.96,1527810704,11307493831109,290382638256614.0
2020-07-16,775.07,2,-6.22,-0.008,783.24,783.24,769.39,1631137865,11153409883460,288054482816058.0
2020-07-17,783.22,1,8.15,0.0105,776.97,783.32,775.78,1365421261,8582996503427,290874354829833.0
2020-07-20,781.96,2,-1.26,-0.0016,786.25,786.29,776.97,1399220868,9279615248617,290683030081282.0
2020-07-21,790.58,1,8.62,0.011,787.3,792.2,785.75,1500350945,10341745248274,293847532413471.0
2020-07-22,794.99,1,4.41,0.0056,790.58,795.32,785.97,1476960212,11376188140829,295699183058717.0
2020-07-23,801.69,1,6.7,0.0084,796.46,803.07,792.27,1384206023,13661425189524,295719448167150.0
2020-07-24,794.8,2,-6.89,-0.0086,796.08,804.61,788.72,1455338205,12472640781381,293589630685837.0
2020-07-27,801.23,1,6.43,0.0081,795.19,804.58,795.19,1293548736,10426711995792,296395850284599.0
2020-07-28,807.85,1,6.62,0.0083,807.29,810.97,802.04,1547330215,11968083145955,298918047452087.0
2020-07-29,808.59,1,0.74,0.0009,807.71,809.77,804.29,1181621506,10594912989302,299433926691035.0
2020-07-30,814.19,1,5.6,0.0069,812.83,814.41,808.02,1301897880,13271127401229,301637228211747.0
2020-07-31,815.3,1,1.11,0.0014,817.52,818.7,814.23,1357354629,13058945226631,303951763086638.0
2020-08-03,827.57,1,12.27,0.015,820.41,827.79,815.15,1522754148,14512981443529,308607793868019.0
2020-08-04,835.35,1,7.78,0.0093999999999999,833.28,835.35,830.55,1509116541,13940170504044,311492401847718.0
2020-08-05,847.28,1,11.93,0.0143,837.19,847.38,837.11,1521802094,12744683649905,316312310546645.0
2020-08-06,854.12,1,6.84,0.0081,854.02,855.73,847.9,1498959838,14220423784626,318891872037496.0
2020-08-07,857.63,1,3.51,0.0040999999999999,858.3,859.43,849.01,1397199527,14574967437092,320507965456862.0
2020-08-10,862.76,1,5.13,0.006,859.53,863.8,854.48,1464015119,12625988092545,322848851704705.0
2020-08-11,860.23,2,-2.53,-0.0029,863.07,863.72,858.0,1532477407,13343016331686,322120086005506.0
2020-08-12,845.6,2,-14.63,-0.017,858.88,858.88,836.58,1674531224,14357658336914,316875295766191.0
2020-08-13,854.77,1,9.17,0.0108,854.82,862.98,852.15,1811111238,14868747939517,323218790975472.0
2020-08-14,835.03,2,-19.74,-0.0231,854.71,854.71,831.15,1732238253,13842550789521,316140847903004.0
2020-08-18,800.22,2,-34.81,-0.0417,834.55,834.55,794.91,1897401079,15861822146640,303852984979660.0
2020-08-19,818.74,1,18.52,0.0231,810.86,818.74,805.52,1601780980,14760513194950,311308564860357.0
2020-08-20,791.14,2,-27.6,-0.0337,816.63,821.11,785.0,1813140955,15393962828935,300679365482901.0
2020-08-21,796.01,1,4.87,0.0062,801.14,802.7,781.41,1658737136,14078885159446,302335894670751.0
2020-08-24,815.74,1,19.73,0.0248,798.2,815.74,787.93,1521281540,12997622808742,309708752641242.0
2020-08-25,836.31,1,20.57,0.0252,821.53,836.41,820.02,1605321337,14241915426823,317479077590074.0
2020-08-26,841.35,1,5.04,0.006,838.86,842.48,827.27,2152206828,17370409390169,319342491193477.0
2020-08-27,836.4,2,-4.95,-0.0059,842.38,842.83,832.74,2951684093,20848705414699,317502632627264.0
2020-08-28,841.3,1,4.9,0.0059,841.76,850.38,837.86,2111380251,16800923043506,319399051714396.0
2020-08-31,848.24,1,6.94,0.0081999999999999,847.97,852.54,839.63,1890066384,14737499586874,322427182130296.0
2020-09-01,853.37,1,5.13,0.006,850.58,854.22,847.53,1843909656,12734768508275,324374410245305.0
2020-09-02,866.74,1,13.37,0.0157,859.58,866.87,858.23,1843232410,14343098669927,329509234445006.0
2020-09-03,874.13,1,7.39,0.0085,871.02,874.16,869.84,1763488562,14025988533573,332407173304438.0
2020-09-04,866.04,2,-8.09,-0.0093,841.37,866.9,841.37,1730687456,14668094740830,329352561238170.0
2020-09-07,878.88,1,12.84,0.0148,872.03,879.36,864.39,1884731635,16014602593085,334262941381201.0
2020-09-08,878.29,2,-0.59,-0.0007,884.72,887.01,874.31,2517936267,19644737767900,333947635918970.0
